t(s),Total solute volume 7,Total solute volume 8,Total solute volume 9,Total solute volume 10,Total solute volume 11,Total solute volume 12,Total solute volume 13,Total solute volume 14,Total solute volume 15,Total solute volume 16,Total solute volume 17,Total solute volume 18,Total solute volume 19,Total solute volume 20,Total solute volume 6,Total retention volume 7,Total retention volume 8,Total retention volume 9,Total retention volume 10,Total retention volume 11,Total retention volume 12,Total retention volume 13,Total retention volume 14,Total retention volume 15,Total retention volume 16,Total retention volume 17,Total retention volume 18,Total retention volume 19,Total retention volume 20,Total retention volume 6,Flux surface 30: solute,Flux surface 29: solute,Flux surface 28: solute,Flux surface 31: solute,Flux surface 32: solute,Flux surface 33: solute,Flux surface 34: solute,Flux surface 35: solute,Flux surface 36: solute,Flux surface 37: solute,Flux surface 38: solute,Flux surface 24: solute,Flux surface 25: solute,Flux surface 26: solute,Flux surface 27: solute,Flux surface 21: solute
286383.11229272495,7.320920212590107e+16,1.6522671950397863e+20,1.2891900895640238e+18,1.6061439423558264e+18,1.1037456110670804e+18,1.0121084064026391e+18,1.1172515943559145e+18,8.436948145343726e+16,1.7045891803428595e+17,2.6331149246903222e+17,6.275947018068257e+16,1.5454997727324544e+16,1.831630678639895e+16,4.446954743555806e+16,3.5264842352257343e+21,7.956368037652255e+17,2.0277304742439384e+20,1.467815313200302e+18,2.9276177674480205e+18,1.9185245598946644e+18,1.699949863971347e+18,2.1232098432679204e+18,1.6071698178523408e+17,3.180959857331088e+17,4.968948199609865e+17,1.2615657824190859e+17,3.1978250045310156e+16,3.796191592239017e+16,9.088462313298645e+16,3.5264842352257343e+21,-2038895890181090.2,-2214733804617127.8,-3210743108880886.5,-2216861429557461.8,-159962352721158.97,-330220616955538.0,-513716900238001.94,-117138243036986.7,-26740232992249.043,-32154318781187.043,-81746853264142.56,-925590642169527.2,-877006557911306.1,-902040698001312.2,-871591633968190.4,20024398209856.727
289247.9434156522,7.320926374599368e+16,1.654314123675841e+20,1.2892172710321772e+18,1.6091143752170097e+18,1.1044335856883282e+18,1.012461580494988e+18,1.1182836700427835e+18,8.436948145435891e+16,1.704589182787782e+17,2.6331167803283603e+17,6.275946917293118e+16,1.5454997680965302e+16,1.8316306414625604e+16,4.446954743690253e+16,3.52932709692012e+21,7.956373835009736e+17,2.0302705410267208e+20,1.4678461768772982e+18,2.932932338422994e+18,1.9197068398222738e+18,1.700532576923759e+18,2.125141276984949e+18,1.607169817869855e+17,3.1809598618350336e+17,4.968951662635928e+17,1.2615657626591334e+17,3.1978249949145748e+16,3.796191515119539e+16,9.088462313573274e+16,3.52932709692012e+21,-2039617212706288.5,-2216129932679721.0,-3216735417082678.5,-2218931417532844.8,-159962352722963.62,-330220617444161.4,-513717271154546.6,-117138241275860.78,-26740232906528.125,-32154318089467.72,-81746853266721.97,-927708834433698.2,-878224129428293.8,-903155091275908.8,-872495302952492.1,20024377946303.25
292141.4228498087,7.32093236916258e+16,1.6563082403701532e+20,1.2892427182390505e+18,1.6120243889441308e+18,1.10509958888999e+18,1.0127987887031201e+18,1.1192899330401061e+18,8.436948145522123e+16,1.704589185003192e+17,2.6331184866434192e+17,6.27594681912939e+16,1.5454997640770578e+16,1.8316306066073772e+16,4.446954743816228e+16,3.5320949339080853e+21,7.956379475313334e+17,2.0327453618258294e+20,1.4678750713570235e+18,2.9381383846656855e+18,1.920851379383034e+18,1.7010889238370988e+18,2.1270243319821123e+18,1.6071698178862413e+17,3.180959865916129e+17,4.968954846878288e+17,1.2615657434115502e+17,3.1978249865723256e+16,3.796191442817246e+16,9.088462313830598e+16,3.5320949339080853e+21,-2040305934198777.0,-2217481487940724.2,-3222605913996959.5,-2220949654359501.2,-159962352724652.25,-330220617886836.06,-513717612212324.0,-117138239560243.02,-26740232832234.72,-32154317440967.773,-81746853269142.53,-929786470496825.9,-879409068276240.5,-904231828545956.5,-873362655084419.4,20024358311914.39
295063.83707830677,7.32093818953039e+16,1.658250137758681e+20,1.289266524440468e+18,1.6148741682500762e+18,1.1057438837717513e+18,1.0131205521982386e+18,1.1202705883623388e+18,8.436948145602771e+16,1.7045891870102032e+17,2.6331200554059453e+17,6.275946723552512e+16,1.545499760632136e+16,1.8316305739513956e+16,4.446954743933761e+16,3.5347886063460916e+21,7.956384953526449e+17,2.0351556584952044e+20,1.467902102528428e+18,2.943236259453312e+18,1.9219586308343644e+18,1.7016197674004047e+18,2.128859396048736e+18,1.6071698179015696e+17,3.1809598696133024e+17,4.968957774322808e+17,1.2615657246715326e+17,3.1978249794176936e+16,3.796191375077115e+16,9.088462314070696e+16,3.5347886063460916e+21,-2040963118203846.8,-2218789003282816.8,-3228354969093055.0,-2222916550796323.8,-159962352726232.4,-330220618287925.6,-513717925765739.44,-117138237889807.8,-26740232768581.88,-32154316833385.914,-81746853271399.17,-931823591582910.1,-880561602300543.4,-905271437460129.4,-874194556117611.0,20024339301027.598
298015.47544908983,7.32094384222139e+16,1.660140424904338e+20,1.289288779047198e+18,1.6176639183742275e+18,1.1063667467088366e+18,1.0134273854679407e+18,1.1212258462217564e+18,8.436948145677947e+16,1.7045891888283824e+17,2.633121497483776e+17,6.275946630530731e+16,1.5454997577224552e+16,1.831630543375655e+16,4.446954744043672e+16,3.5374089948552794e+21,7.956390273034061e+17,2.0375021734394774e+20,1.4679273719144824e+18,2.9482263522169006e+18,1.9230290691154022e+18,1.7021259590669645e+18,2.130646866592836e+18,1.607169817915851e+17,3.180959872962614e+17,4.968960465268444e+17,1.2615657064328304e+17,3.1978249733695108e+16,3.796191311652327e+16,9.088462314295166e+16,3.5374089948552794e+21,-2041589814678914.8,-2220053038540470.0,-3233982993291367.5,-2224832527984116.0,-159962352727702.6,-330220618651305.8,-513718213988558.9,-117138236263899.97,-26740232714846.86,-32154316264519.137,-81746853273509.16,-933820256280010.6,-881681978853282.4,-906274471035197.9,-874991881904366.6,20024320879195.4
300996.6302035807,7.3209493410684e+16,1.661979726726433e+20,1.2893095677130732e+18,1.6203938654260557e+18,1.1069684671756515e+18,1.0137197959047948e+18,1.1221559224905004e+18,8.43694814574824e+16,1.7045891904752586e+17,2.6331228229107443e+17,6.275946540038812e+16,1.5454997553095792e+16,1.8316305147663188e+16,4.446954744146525e+16,3.5399570002031485e+21,7.956395449499825e+17,2.039785668919142e+20,1.4679509767724137e+18,2.9531090891567795e+18,1.9240631915521664e+18,1.7026083383855296e+18,2.1323871515087956e+18,1.6071698179292112e+17,3.18095987599633e+17,4.9689629384556365e+17,1.2615656886905189e+17,3.1978249683483388e+16,3.79619125230671e+16,9.088462314505256e+16,3.5399570002031485e+21,-2042187059151149.0,-2221274180153804.8,-3239490439659271.5,-2226698018367446.0,-159962352729079.3,-330220618980387.06,-513718478888127.56,-117138234682146.44,-26740232670306.785,-32154315732227.89,-81746853275485.48,-935776540638713.8,-882770464873429.8,-907241506562545.8,-875755516704973.0,20024302895218.273
304007.5965056165,7.320954681908995e+16,1.6637686834251534e+20,1.2893289724251497e+18,1.623064256725332e+18,1.1075493475116861e+18,1.0139982834161324e+18,1.1230610391602033e+18,8.436948145813693e+16,1.704589191967063e+17,2.6331240409482826e+17,6.275946452044037e+16,1.5454997533581664e+16,1.831630488015359e+16,4.446954744242352e+16,3.542433542957265e+21,7.956400477087345e+17,2.0420069263491632e+20,1.4679730101957873e+18,2.9578849338523914e+18,1.925061517463479e+18,1.7030677323665009e+18,2.134080670040437e+18,1.6071698179416413e+17,3.180959878744399e+17,4.96896521118148e+17,1.2615656714381526e+17,3.1978249642812172e+16,3.796191196816222e+16,9.088462314701e+16,3.542433542957265e+21,-2042755871924919.5,-2222453040685290.2,-3244877804093141.5,-2228513466624682.5,-159962352730360.16,-330220619278545.2,-513718722317037.5,-117138233143909.66,-26740232634325.25,-32154315234532.33,-81746853277325.39,-937692538294646.2,-883827346889624.8,-908173144502830.6,-876486351476925.2,20024285371012.543
307048.6724706727,7.320959860990618e+16,1.665507949896451e+20,1.289347071595265e+18,1.6256753611393244e+18,1.1081097026314266e+18,1.0142633400552236e+18,1.123941424787457e+18,8.436948145874758e+16,1.7045891933178934e+17,2.6331251601365606e+17,6.2759463665188264e+16,1.54549975183343e+16,1.8316304630183172e+16,4.446954744332012e+16,3.5448395631080416e+21,7.95640535348279e+17,2.0441667455848104e+20,1.4679935612187203e+18,2.962554387867861e+18,1.9260245876711316e+18,1.7035049548829274e+18,2.1357278536172472e+18,1.6071698179532474e+17,3.1809598812327386e+17,4.968967299395047e+17,1.2615656546703291e+17,3.1978249610962744e+16,3.796191144964122e+16,9.08846231488416e+16,3.5448395631080416e+21,-2043297257313559.5,-2223590258242384.8,-3250145625996329.5,-2230279330558601.5,-159962352731556.0,-330220619548455.25,-513718945982708.1,-117138231648767.95,-26740232606243.6,-32154314769466.605,-81746853279048.45,-939568360548151.9,-884852931035345.6,-909070007363936.0,-877185282148729.2,20024268414385.008
310120.1591953794,7.320964882578864e+16,1.6671981951401365e+20,1.289363940153309e+18,1.6282274694067315e+18,1.1086498596768485e+18,1.014515449676068e+18,1.1247973149226086e+18,8.436948145931624e+16,1.70458919454054e+17,2.633126188356533e+17,6.275946283431608e+16,1.5454997507021446e+16,1.8316304396762516e+16,4.446954744415414e+16,3.5471760196601753e+21,7.956410081930387e+17,2.0462659441979838e+20,1.4680127149216522e+18,2.967117991334121e+18,1.926952963911391e+18,1.7039208061105362e+18,2.1373291466588076e+18,1.6071698179640512e+17,3.1809598834849254e+17,4.968969217813906e+17,1.2615656383808432e+17,3.19782495872486e+16,3.796191096545157e+16,9.088462315054514e+16,3.5471760196601753e+21,-2043812202940006.2,-2224686495772255.2,-3255294488930582.5,-2231996081957922.8,-159962352732669.16,-330220619792783.75,-513719151461845.5,-117138230196157.27,-26740232585445.43,-32154314335198.867,-81746853280648.31,-941404136412760.8,-885847542837992.0,-909932738373280.8,-877853207989254.4,20024251939750.664
313222.3607873332,7.3209697518924e+16,1.6688401016594845e+20,1.2893796496413624e+18,1.6307208944514022e+18,1.109170157618338e+18,1.0147550876137876e+18,1.1256289525184973e+18,8.436948145984459e+16,1.704589195647935e+17,2.6331271328739734e+17,6.2759462027523496e+16,1.545499749933145e+16,1.8316304178936516e+16,4.446954744493194e+16,3.549443890188954e+21,7.956414668307459e+17,2.0483053567430145e+20,1.4680305525383037e+18,2.9715763235135985e+18,1.927847228157957e+18,1.7043160720097224e+18,2.1388850073416056e+18,1.60716981797409e+17,3.180959885524805e+17,4.968970980006194e+17,1.2615656225638074e+17,3.197824957102614e+16,3.796191051361212e+16,9.088462315213389e+16,3.549443890188954e+21,-2044301679076504.5,-2225742440250279.5,-3260325021251616.0,-2233664207416923.5,-159962352733703.4,-330220620014137.56,-513719340208170.4,-117138228785552.05,-26740232571354.05,-32154313929947.258,-81746853282143.1,-943200012710985.8,-886811527124981.4,-910762000280540.0,-878491029982461.8,20024235999298.355
316355.58439520653,7.320974472952738e+16,1.6704343648495072e+20,1.2893942683089093e+18,1.6331559716726228e+18,1.1096709468008946e+18,1.0149827203858028e+18,1.1264365883155771e+18,8.436948146033651e+16,1.7045891966500614e+17,2.633128000384147e+17,6.2759461244499016e+16,1.5454997494971146e+16,1.8316303975805736e+16,4.446954744565291e+16,3.551644170361576e+21,7.956419115713592e+17,2.050285834006771e+20,1.46804715156373e+18,2.975930003323361e+18,1.9287079818511199e+18,1.7046915238416133e+18,2.1403959083213046e+18,1.607169817983442e+17,3.1809598873707245e+17,4.9689725984739424e+17,1.2615656072130936e+17,3.1978249561689868e+16,3.796191009225718e+16,9.088462315360632e+16,3.551644170361576e+21,-2044766638037677.2,-2226758801765056.0,-3265237896693590.0,-2235284209114289.0,-159962352734666.34,-330220620214356.56,-513719513560205.8,-117138227416380.33,-26740232563441.973,-32154313552046.9,-81746853283526.66,-944956154037346.5,-887745247678945.0,-911558473931765.1,-879099649218442.2,20024220515151.12
319520.1402391586,7.32097904564464e+16,1.671981692385038e+20,1.2894078612087939e+18,1.6355330592165816e+18,1.1101525884399919e+18,1.0151988054169464e+18,1.1272204811970986e+18,8.436948146079347e+16,1.7045891975579318e+17,2.63312879705928e+17,6.2759460484918936e+16,1.5454997493652952e+16,1.8316303786501548e+16,4.446954744632421e+16,3.553777873420364e+21,7.956423423534674e+17,2.0522082422583958e+20,1.4680625858633216e+18,2.9801796898251935e+18,1.9295358450401905e+18,1.7050479177233083e+18,2.1418623373985603e+18,1.607169817992122e+17,3.18095988904305e+17,4.968974084742e+17,1.2615655923223462e+17,3.1978249558645468e+16,3.796190969958401e+16,9.088462315497766e+16,3.5537778734203645e+21,-2045208013607628.5,-2227736312496585.0,-3270033834916252.0,-2236856605526821.2,-159962352735560.3,-330220620395786.56,-513719672751912.94,-117138226088081.2,-26740232561156.438,-32154313199861.57,-81746853284815.55,-946672742854448.9,-888649086978691.0,-912322856888214.1,-879679965364191.4,20024205456394.39
322716.3416415502,7.320983469753805e+16,1.6734828035953112e+20,1.2894204902934943e+18,1.6378525382150124e+18,1.110615454073098e+18,1.015403790790495e+18,1.1279808985085196e+18,8.436948146121781e+16,1.7045891983796618e+17,2.633129528582509e+17,6.275945974848566e+16,1.5454997495110034e+16,1.8316303610206184e+16,4.446954744694667e+16,3.5558460296265906e+21,7.956427591865824e+17,2.054073462481158e+20,1.4680769257820808e+18,2.984326082657169e+18,1.9303314554498778e+18,1.7053859942257408e+18,2.143284798117588e+18,1.6071698180001818e+17,3.180959890556672e+17,4.9689754494215936e+17,1.261565577885737e+17,3.1978249561342012e+16,3.796190933389665e+16,9.08846231562492e+16,3.5558460296265906e+21,-2045626720536286.8,-2228675725604761.2,-3274713601981100.0,-2238381932066734.2,-159962352736390.8,-330220620560039.9,-513719818920343.0,-117138224800158.81,-26740232564003.0,-32154312871881.16,-81746853286010.33,-948349979419675.2,-889523445718604.8,-913055862031622.5,-880232875152799.0,20024191013030.82
325944.5050579657,7.320987744049606e+16,1.674938428833109e+20,1.289432214511742e+18,1.6401148129970358e+18,1.1110599249606899e+18,1.0155981150199826e+18,1.128718116345733e+18,8.436948146161122e+16,1.7045891991234317e+17,2.6331302001935856e+17,6.275945903483992e+16,1.5454997499095174e+16,1.8316303446135012e+16,4.4469547447525336e+16,3.55784968566473e+21,7.956431620023471e+17,2.055882389597233e+20,1.4680902382544033e+18,2.9883699224178335e+18,1.93109546745965e+18,1.705706478005446e+18,2.1446638103063196e+18,1.6071698180076605e+17,3.180959891926671e+17,4.968976702295699e+17,1.2615655638961875e+17,3.197824956926865e+16,3.796190899356741e+16,9.08846231574312e+16,3.55784968566473e+21,-2046023654067839.0,-2229577814014908.0,-3279278010790336.5,-2239860741672809.5,-159962352737160.84,-330220620708612.94,-513719953113298.44,-117138223551970.7,-26740232571548.91,-32154312566653.418,-81746853287120.62,-949988081773228.1,-890368742406405.8,-913758216074216.2,-880759270928145.4,20024177036123.57
329204.95010854537,7.320991882820981e+16,1.6763493088409344e+20,1.289443089905251e+18,1.6423203112583964e+18,1.1114863914522679e+18,1.0157822068477036e+18,1.1294324197957228e+18,8.436948146197544e+16,1.7045891997970877e+17,2.6331308167148205e+17,6.275945834366403e+16,1.545499750535621e+16,1.831630329354896e+16,4.4469547448062136e+16,3.559789904004468e+21,7.956435520454798e+17,2.0576359316874255e+20,1.4681025869138107e+18,2.992311990974295e+18,1.93182855102276e+18,1.7060100774802532e+18,2.145999910526948e+18,1.6071698180145853e+17,3.18095989316753e+17,4.968977852367436e+17,1.261565550347462e+17,3.1978249581904348e+16,3.79619086770632e+16,9.088462315852774e+16,3.559789904004468e+21,-2046399689527427.0,-2230443369131881.2,-3283727921412610.5,-2241293605289361.5,-159962352737874.25,-330220620843202.8,-513720076295021.06,-117138222342916.03,-26740232583292.863,-32154312282798.844,-81746853288151.27,-951587285705755.4,-891185412775655.1,-914430658018827.4,-881260039288876.6,20024163421463.492
332497.99960963085,7.320995876462322e+16,1.6777161941060216e+20,1.289453169705185e+18,1.6444694841935242e+18,1.111895252307308e+18,1.0159564850643398e+18,1.1301241031388698e+18,8.436948146231272e+16,1.7045892004071834e+17,2.633131382586023e+17,6.275945767463009e+16,1.5454997513678156e+16,1.831630315173002e+16,4.4469547448559896e+16,3.561667762221178e+21,7.956439285116115e+17,2.0593350091970567e+20,1.4681140322025446e+18,2.9961531117042063e+18,1.9325313905076938e+18,1.7062974845393303e+18,2.1472936524547817e+18,1.6071698180209898e+17,3.180959894291303e+17,4.9689789079253536e+17,1.261565537233146e+17,3.197824959880542e+16,3.796190838289441e+16,9.088462315954427e+16,3.561667762221178e+21,-2046755681948708.0,-2231273199462453.8,-3288064241368019.0,-2242681112275767.8,-159962352738533.7,-330220620965142.3,-513720189353268.7,-117138221172533.05,-26740232598867.9,-32154312018967.586,-81746853289106.8,-953147844670920.0,-891973909207660.6,-915073937749503.5,-881736059681405.5,20024150336236.637
335823.97960572713,7.3209997408661e+16,1.679039844209972e+20,1.289462504428355e+18,1.646562806580656e+18,1.1122869139881132e+18,1.0161213583535081e+18,1.1307934699997868e+18,8.43694814626248e+16,1.704589200959643e+17,2.6331319018945072e+17,6.275945702736949e+16,1.5454997523839254e+16,1.831630302001632e+16,4.446954744902128e+16,3.5634843522724937e+21,7.956442929408582e+17,2.0609805541336033e+20,1.468124631480803e+18,2.9998941496538793e+18,1.9332046834911741e+18,1.706569374294243e+18,2.1485456071603264e+18,1.6071698180269203e+17,3.180959895308909e+17,4.968979876599617e+17,1.2615655245459634e+17,3.197824961951316e+16,3.796190810968805e+16,9.088462316048674e+16,3.5634843522724937e+21,-2047092465757323.5,-2232068129185433.2,-3292287925791592.5,-2244023870716143.0,-159962352739145.22,-330220621075494.6,-513720293105205.7,-117138220040058.05,-26740232617831.67,-32154311773950.773,-81746853289992.78,-954670029655852.1,-892734700037252.5,-915688814396626.0,-882188203210508.5,20024137645432.266
339183.2194017844,7.321003466120538e+16,1.6803210271709053e+20,1.2894711419728384e+18,1.648600776816081e+18,1.1126617899170842e+18,1.0162772251581838e+18,1.1314408334500353e+18,8.436948146291293e+16,1.704589201459771e+17,2.6331323784041254e+17,6.275945640157099e+16,1.545499753564095e+16,1.831630289776842e+16,4.446954744944773e+16,3.5652407797327295e+21,7.956446441671018e+17,2.062573509254907e+20,1.4681344391352988e+18,3.003536011605404e+18,1.9338491394895608e+18,1.7068264048656614e+18,2.1497563633012603e+18,1.6071698180323923e+17,3.1809598962300915e+17,4.9689807654163776e+17,1.2615655122798322e+17,3.1978249643617936e+16,3.796190785611736e+16,9.08846231613579e+16,3.5652407797327295e+21,-2047410854490142.5,-2232828996639663.2,-3296399977500500.5,-2245322507626241.5,-159962352739708.75,-330220621175432.7,-513720388303460.06,-117138218945074.22,-26740232639842.344,-32154311546541.824,-81746853290810.61,-956154129078552.9,-893468268780819.5,-916276054830944.2,-882617331311497.1,20024125486606.555
342576.05159580224,7.321007061962331e+16,1.681560518782556e+20,1.2894791277129661e+18,1.650583916897946e+18,1.1130202997110144e+18,1.0164244735708649e+18,1.1320665160591484e+18,8.43694814631792e+16,1.7045892019124774e+17,2.633132815577056e+17,6.27594557968404e+16,1.5454997548893924e+16,1.8316302784384416e+16,4.446954744984152e+16,3.566938162982964e+21,7.956449833271849e+17,2.0641148272531436e+20,1.4681435066870994e+18,3.0070796460539177e+18,1.934465478650453e+18,1.7070692172090573e+18,2.1509265272175002e+18,1.6071698180374582e+17,3.1809598970639245e+17,4.96898158083824e+17,1.2615655004269811e+17,3.1978249670728172e+16,3.796190762093366e+16,9.088462316216238e+16,3.566938162982964e+21,-2047711640577380.0,-2233556652772186.8,-3300401446967611.0,-2246577669059985.8,-159962352740230.44,-330220621265885.9,-513720475640429.44,-117138217886785.81,-26740232664538.473,-32154311335624.72,-81746853291565.97,-957600448628827.4,-894175113442280.8,-916836432165979.6,-883024294720578.8,20024113693841.082
346002.81211176026,7.321010533264304e+16,1.6827591019435187e+20,1.2894865045933376e+18,1.6525127723503073e+18,1.1133628683912859e+18,1.0165634812454127e+18,1.1326708498906751e+18,8.436948146342477e+16,1.704589202322735e+17,2.6331332165991734e+17,6.275945521285712e+16,1.5454997563418616e+16,1.831630267928585e+16,4.446954745020553e+16,3.568577632359326e+21,7.956453108330674e+17,2.0656054699250686e+20,1.4681518828983977e+18,3.01052604307772e+18,1.935054430402742e+18,1.707298434975811e+18,2.15205672292331e+18,1.6071698180421203e+17,3.180959897819561e+17,4.9689823288117446e+17,1.2615654889811411e+17,3.197824970047309e+16,3.796190740293741e+16,9.08846231629057e+16,3.568577632359326e+21,-2047995595152520.8,-2234251959537706.8,-3304293432171109.0,-2247790020109241.2,-159962352740710.78,-330220621347807.3,-513720555752648.2,-117138216864728.55,-26740232691585.363,-32154311140118.9,-81746853292264.9,-959009311065564.9,-894855745572129.8,-917370724151497.6,-883409932313871.4,20024102273024.984
349463.8402328779,7.321013875774765e+16,1.6839175659818294e+20,1.289493313221949e+18,1.6543879120908657e+18,1.1136899255771667e+18,1.0166946153310596e+18,1.1332541764416663e+18,8.436948146365126e+16,1.704589202694054e+17,2.633133584402104e+17,6.275945464921777e+16,1.5454997579052052e+16,1.8316302581942424e+16,4.4469547450540824e+16,3.57016032925775e+21,7.956456260435809e+17,2.0670464073365746e+20,1.4681596138782372e+18,3.013876234107982e+18,1.9356167320768645e+18,1.7075146644105738e+18,2.1531475919932856e+18,1.6071698180464288e+17,3.1809598985034675e+17,4.968983014808814e+17,1.2615654779343626e+17,3.1978249732515868e+16,3.7961907201028136e+16,9.088462316359048e+16,3.57016032925775e+21,-2048263467918587.2,-2234915788260957.0,-3308077078327359.0,-2248960244778932.2,-159962352741154.3,-330220621421957.1,-513720629226883.9,-117138215878127.36,-26740232720682.15,-32154310959050.54,-81746853292907.83,-960381056004594.5,-895510689429776.4,-917879711703283.9,-883775070094235.6,20024091321182.293
352959.47863520664,7.321017098709274e+16,1.6850367059730324e+20,1.289499591961944e+18,1.6562099282327388e+18,1.1140019046639592e+18,1.0168182324286319e+18,1.1338168465286068e+18,8.436948146385997e+16,1.70458920303071e+17,2.6331339216829238e+17,6.275945410556663e+16,1.5454997595636694e+16,1.8316302491838068e+16,4.446954745085065e+16,3.5716874051982034e+21,7.956459302352463e+17,2.0684386169784254e+20,1.4681667431867223e+18,3.017131291580202e+18,1.9361531274989788e+18,1.707718494285056e+18,2.154199793348342e+18,1.6071698180503898e+17,3.180959899123529e+17,4.9689836438631917e+17,1.2615654672796678e+17,3.197824976653134e+16,3.796190701413545e+16,9.088462316422334e+16,3.5716874051982034e+21,-2048515987060743.8,-2235549017964770.0,-3311753577490701.5,-2250089045770576.5,-159962352741562.22,-330220621489174.2,-513720696601655.3,-117138214926406.28,-26740232751547.312,-32154310791447.633,-81746853293502.78,-961716039695831.8,-896140481028001.0,-918364177389349.4,-884120520272533.8,20024080731968.184
356490.0734215587,7.32102019919718e+16,1.6861173220519153e+20,1.2895053770222815e+18,1.657979435826174e+18,1.1142992419951284e+18,1.0169346785653998e+18,1.1343592201145563e+18,8.436948146405157e+16,1.7045892033355082e+17,2.633134230922157e+17,6.275945358152938e+16,1.545499761302353e+16,1.831630240849579e+16,4.446954745113592e+16,3.573160020847814e+21,7.956462228081307e+17,2.0697830829133663e+20,1.4681733119379643e+18,3.020292328478208e+18,1.9366643655741025e+18,1.7079104958621092e+18,2.1552140029314819e+18,1.6071698180540326e+17,3.180959899684871e+17,4.968984220604331e+17,1.2615654570097091e+17,3.1978249802211228e+16,3.796190684126986e+16,9.088462316480634e+16,3.573160020847814e+21,-2048753859184177.5,-2236152533695028.5,-3315324168040610.5,-2251177144135338.2,-159962352741937.75,-330220621550013.44,-513720758373261.5,-117138214008886.05,-26740232783881.38,-32154310636430.082,-81746853294050.19,-963014634692271.9,-896745667116849.5,-918824903904579.6,-884447080408140.4,20024070565519.12
360055.9741557743,7.321023184171773e+16,1.6871602187200007e+20,1.289510702546723e+18,1.6596970725275884e+18,1.1145823760267976e+18,1.0170442891920882e+18,1.1348816660795082e+18,8.436948146422779e+16,1.7045892036112086e+17,2.6331345144009862e+17,6.275945307670604e+16,1.5454997631081978e+16,1.8316302331454268e+16,4.4469547451398136e+16,3.5745793450066423e+21,7.956465045512042e+17,2.0710807949175905e+20,1.4681793589010762e+18,3.023360497748335e+18,1.93715119885572e+18,1.708091222896245e+18,2.156190913277321e+18,1.6071698180573795e+17,3.180959900192629e+17,4.9689847492894054e+17,1.261565447116611e+17,3.197824983928603e+16,3.796190668147433e+16,9.08846231653418e+16,3.5745793450066423e+21,-2048977769315167.8,-2236727224822215.2,-3318790134007849.0,-2252225278818138.0,-159962352742282.4,-330220621605000.94,-513720814997405.8,-117138213124866.16,-26740232817468.65,-32154310493133.72,-81746853294553.02,-964277229627821.4,-897326804216762.9,-919262672667883.0,-884755532540633.1,20024060731943.254
363657.53389733203,7.32102605381674e+16,1.6881662041453753e+20,1.2895156007014756e+18,1.6613634982075896e+18,1.1148517464939927e+18,1.0171473891996274e+18,1.1353845619355324e+18,8.436948146438947e+16,1.7045892038614378e+17,2.6331347742179334e+17,6.275945259071981e+16,1.5454997649684326e+16,1.831630226028678e+16,4.446954745163985e+16,3.5759465535552147e+21,7.956467755786674e+17,2.0723327476121017e+20,1.468184920599741e+18,3.0263369916040084e+18,1.9376143821181604e+18,1.7082612116663785e+18,2.1571312329783276e+18,1.60716981806045e+17,3.1809599006534816e+17,4.968985233834622e+17,1.261565437592989e+17,3.197824987749165e+16,3.7961906533863496e+16,9.088462316583557e+16,3.5759465535552147e+21,-2049188380930513.2,-2237273983349272.5,-3322152804294953.0,-2253234206087723.5,-159962352742598.75,-330220621654945.7,-513720866893751.5,-117138212273727.31,-26740232852054.98,-32154310360766.51,-81746853295016.73,-965504228786999.1,-897884457549884.9,-919678262388265.8,-885046642494577.9,20024051327552.48
367295.10923630535,7.321028812945458e+16,1.6891360894605007e+20,1.2895201017609856e+18,1.662979394486731e+18,1.1151077935792334e+18,1.0172442929511355e+18,1.1358682934862019e+18,8.436948146453782e+16,1.7045892040877315e+17,2.6331350123024816e+17,6.2759452123187784e+16,1.545499766871267e+16,1.8316302194588e+16,4.4469547451861944e+16,3.5772628283699757e+21,7.95647036148279e+17,2.0735399395914832e+20,1.468190031409607e+18,3.0292230407013683e+18,1.9380546709320243e+18,1.7084209810331986e+18,2.1580356860469704e+18,1.6071698180632736e+17,3.180959901070228e+17,4.968985677840565e+17,1.2615654284313237e+17,3.197824991658444e+16,3.7961906397596536e+16,9.088462316628875e+16,3.5772628283699757e+21,-2049386336015776.0,-2237793702221072.5,-3325413551737880.5,-2254204698863583.0,-159962352742889.4,-330220621700058.44,-513720914447972.0,-117138211454815.34,-26740232887432.53,-32154310238564.004,-81746853295442.73,-966696051757539.6,-898419199973654.9,-920072447656266.9,-885321159235236.5,20024042358783.43
370969.0603286684,7.321031459939416e+16,1.690070688052118e+20,1.2895242341919913e+18,1.6645454642022587e+18,1.1153509570921951e+18,1.0173353043396285e+18,1.136333254434207e+18,8.436948146467381e+16,1.7045892042930582e+17,2.6331352304297616e+17,6.275945167369276e+16,1.5454997688059894e+16,1.8316302133980036e+16,4.446954745206554e+16,3.578529356204478e+21,7.956472860804005e+17,2.074703372541946e+20,1.4681947236536998e+18,3.0320199131910185e+18,1.9384728202587494e+18,1.7085710325392287e+18,2.1589050111808412e+18,1.6071698180658573e+17,3.18095990144837e+17,4.968986084619676e+17,1.2615654196233984e+17,3.197824995634314e+16,3.796190627188968e+16,9.088462316670501e+16,3.578529356204478e+21,-2049572255194727.2,-2238287273664336.0,-3328573792030284.0,-2255137545927808.5,-159962352743155.25,-330220621741048.8,-513720958014757.3,-117138210667344.53,-26740232923391.53,-32154310125842.793,-81746853295833.33,-967853133108023.0,-898931610856133.4,-920445997656609.2,-885579814210007.1,20024033688249.848
